Label,log.sigma.1.mm.3D_glcm_MCC,wavelet.LHH_glrlm_RunEntropy,log.sigma.1.mm.3D_glcm_Imc1,wavelet.HLH_glcm_Correlation,wavelet.LLH_glszm_GrayLevelVariance,wavelet.HLL_firstorder_90Percentile,log.sigma.2.mm.3D_glcm_Imc1,wavelet.LLH_glcm_Correlation,wavelet.HLL_glszm_ZonePercentage,wavelet.LLH_firstorder_Kurtosis
0,-0.769904652,1.622494543,0.956216436,0.277239098,-0.015358484,1.209313021,-0.998178488,-0.020301403,-0.062753508,-0.57527327
0,1.70000986,-0.207936721,-1.409672504,0.626627321,1.315854332,-1.065664018,0.398785871,0.711162828,-0.607723266,-0.819679074
1,2.062943897,-0.146464473,-1.746737324,-0.066392229,1.202206102,-0.978079628,-0.119342369,2.84526127,-0.148562578,1.16208592
0,-0.603040877,0.913475199,0.72642711,-0.300054001,-0.27785141,-0.203411378,-0.329872226,-0.194208318,-0.123937205,-0.475905554
0,-0.407020605,0.078151803,0.653699609,-0.022305039,-0.294913702,0.709403006,-1.568234632,-0.382401688,0.083428561,-0.16718916
1,0.187156925,0.977036729,-0.054697613,0.235209562,0.069197562,-0.247608368,-1.313755984,-0.533977918,-0.739801821,0.228687062
0,0.033571158,-0.691835262,0.034173924,-0.215332854,-0.273999696,-0.619635445,0.456594719,-0.043406075,-0.555771374,0.514914662
0,-0.969336091,1.180788378,0.830049062,-0.343309551,-0.140876402,-0.592104778,-0.451589348,-1.341801064,-0.244533142,0.117810105
1,1.547199003,-0.545864189,-1.167644762,0.529302385,1.681258008,-1.159959452,0.350002306,1.811679091,-0.007935954,0.413176084
0,-0.593297891,0.621747726,0.818478355,0.204359804,0.239814768,1.551598036,-0.682768429,-0.458228786,0.220539277,-0.928652817
1,-0.914702693,0.377983862,1.026645719,0.4101806,-0.051652092,1.399104585,0.641364241,-0.626898737,0.471525162,0.453253955
1,1.938689319,0.343925551,-2.155199766,0.108474424,0.279917548,-0.847845174,-0.891465656,0.126378496,-1.311829235,0.339334317
0,-1.021982927,-1.190857446,0.897992657,0.837601132,-1.021533308,-0.387346424,0.197075196,0.217147008,0.542425516,-1.719645469
1,0.605477885,1.395460453,-0.363806854,0.039729131,0.494594799,0.158762842,-3.188274993,-0.102571651,-0.827756651,0.354811978
1,1.42298862,0.447617518,-2.651260336,1.02401847,7.018524897,-0.908744991,-3.481299216,3.925493763,2.143715311,-0.693001113
1,-0.462123682,-1.165419798,0.221439695,0.931989057,-1.066473803,-1.519646332,0.954551044,-0.446073881,0.151524071,0.291839147
0,-0.031977412,-0.371739586,0.12768088,0.809545236,-0.507170502,1.958299129,-0.33992589,1.032713816,1.54990141,0.619440088
1,2.692095768,0.810536222,-3.528482708,0.066222933,0.908883277,-0.393064319,-1.562795638,1.347071373,-1.508629244,1.009699906
0,1.503402009,-0.184287071,-1.442124191,0.098786837,0.142104552,-1.651037389,0.083694799,0.914737808,-1.086592243,1.057643405
0,-0.059757015,-0.738663011,0.247048504,0.81939614,-0.111570792,-0.732742748,0.832916798,0.077519679,-0.343943322,-0.039622222
1,-0.918197672,1.243199402,1.018502455,0.532057975,-0.080805247,1.25332734,-0.704025017,-0.581835444,0.14039229,0.766295755
1,0.073761046,-1.638806084,-0.124922626,0.055001391,-0.672736882,-0.002141667,-4.657489038,-0.784590079,-1.12964255,2.556107378
0,-0.94187362,-0.266370433,0.913107678,-0.118908919,-0.665230728,-0.846200104,0.072252419,-0.297033693,-0.306539563,-0.749933813
1,0.661930676,0.580076476,-0.587934339,-0.084875943,-0.115063673,-0.650095788,-1.214914968,-0.366816027,-1.036343893,0.248135044
1,0.828344572,-0.353367916,-0.665655479,-0.639613506,-0.179386186,-0.147625483,0.481466826,-0.254406893,-0.747991171,-1.642088619
1,-0.571069656,1.439558729,0.877809587,-0.05563688,0.289827381,0.628004735,-1.675665391,-0.318457421,-0.124270412,-0.018416354
1,1.589801602,-1.236399322,-1.348380073,0.499788781,2.759621897,-0.475058091,-0.182724292,2.991652779,-0.425386999,1.859886981
0,-0.900630944,-0.942493493,0.798107815,0.281417667,-0.54487954,0.302863021,1.142091667,-0.750471493,1.124090616,-0.265997733
1,0.979790776,-0.273613583,-0.679138263,0.198209372,-0.068384898,-1.182909169,0.255138426,-0.052566986,-0.758103162,1.049630415
0,-0.436726448,-0.800419094,0.440761956,0.828390118,-0.375790296,-0.499478375,-0.486242789,-0.295144967,-0.24552203,-0.384837694
0,1.238683115,0.891089351,-0.797963086,0.171857341,0.718618698,0.593559984,-1.408367908,-0.480513964,-0.612928027,-0.498679448
0,-1.108528223,-0.576331147,1.090873407,-0.28609202,-0.026688598,3.310452111,0.386119506,-0.371320765,0.920829664,1.27951807
1,-0.859245031,0.847845347,0.632304809,-0.970203776,-0.376573206,-0.628953759,0.586068467,0.015272166,-0.375046236,-1.021429051
0,-0.439436272,-1.693878407,0.395892358,0.937279465,-0.30316818,-0.094359582,0.26696448,-0.23978821,1.387287491,1.665030691
0,0.443495344,0.834295752,-0.205005411,-0.371671519,0.377346213,0.287208591,-1.615906979,-0.245426498,-0.714997565,-0.072921429
0,-0.477171758,-1.857239141,0.282214967,0.100710689,-1.278320673,0.433903315,1.829201502,0.269510168,0.646405377,-0.346685007
0,1.385776957,-0.37646421,-1.068315355,0.223625426,0.078569046,-0.180676858,-0.319275644,-0.339965133,-1.089155847,-0.677842678
1,1.973037063,-0.132681987,-2.032355164,-0.229740171,0.369948646,-0.669896703,-0.644963558,0.700251348,-0.396059346,0.127732372
0,-1.086021857,-0.096059952,0.921822255,-0.265768868,-0.253535303,-0.155361095,1.052232743,-0.94322351,0.62640924,1.264728889
0,-0.692013663,0.2413147,0.570615037,0.162260514,-0.561090511,0.639170758,1.020909389,0.438739832,0.710812378,0.326297262
0,-0.941869279,-0.625611683,0.579674531,0.068960667,-0.996882143,-0.496445795,0.693228019,-0.95498352,0.250692564,-1.474221933
0,-0.251128685,2.885304662,-0.092031294,0.771764466,-0.15670316,-0.627321946,-1.120086146,1.135302258,-1.42014585,-0.742075814
1,0.14654831,1.367144043,0.095210329,-0.090361742,0.302642696,0.23402308,-2.583339956,-0.21788111,-0.699017185,0.430287246
0,-0.193960604,-1.557487017,-0.544512436,0.103855438,-0.695586801,1.162083632,1.567581426,0.705563741,0.084462948,-0.328997031
0,-0.754339685,0.532861821,0.756148637,0.086724603,0.443203911,0.296339589,0.247905466,-1.294732275,0.311470258,1.489283003
1,2.314522716,1.246036492,-2.841652921,-0.005215428,0.888472851,-0.186320305,-2.012046046,0.414655812,-1.510382918,0.715570407
0,0.957529001,0.140341248,-0.731096056,0.167867374,0.010591658,-1.31325838,0.002599646,-0.143440971,-1.366943335,-0.589796499
1,0.030101927,-0.380849138,-0.089367744,0.009156028,-0.679144012,-0.408574023,0.360454288,-0.372737858,-0.211855328,0.139442846
0,-1.091066041,-1.970712577,0.866889378,-0.110102756,-1.33408776,-0.361533844,1.600709144,-0.186931665,1.222250096,-0.605146923
1,1.356924374,-0.680416696,-1.140183098,0.342415459,0.310038015,-1.275309728,0.141376437,1.400318849,-0.88936549,-0.179627851
0,-1.241618428,-0.001331264,1.211636047,0.269371913,-0.266135339,2.311508234,1.186783767,0.089570473,0.61691256,-0.226886594
1,-1.08369586,0.411461348,1.06174176,0.390432651,0.272442965,2.405811153,0.725757487,-0.177514968,0.116496165,1.114114284
1,1.825595741,-0.906530043,-1.554007144,-0.150409143,1.675513125,-0.602182008,-0.186948097,1.063944119,0.170941927,0.153606703
0,0.149389267,-0.685819226,-0.069046522,0.473039918,-0.735954864,-0.609483728,0.951100258,-0.243286718,0.302577587,-1.182041676
1,0.840577345,0.260741288,-0.641622849,0.37926886,0.11546033,0.21340846,-0.531054726,-0.443966346,-0.414567962,-0.570665307
0,-0.933364835,0.13133257,1.04291034,0.113531218,-0.488103092,-0.146307062,-0.401401802,-0.032774011,0.039443317,-0.780721741
0,-0.604868264,0.641884576,0.392256166,-0.050938696,-0.827051681,-0.091565234,0.361279893,0.332239529,0.354958563,-1.221561526
0,-0.481528331,-0.775264787,0.433534685,0.096785656,-0.354289301,1.214213437,0.053913415,-0.787536391,-0.344891947,-0.354648311
0,0.031218827,1.129135367,0.111162159,0.457827474,-0.117410547,0.201814185,-0.614822699,-0.206718773,-0.467332354,-0.206670534
0,-0.71473972,1.214004336,0.734164978,0.993589452,-0.373654824,1.406935406,0.246785354,-0.659057555,0.39842813,-1.23584942
0,-0.683322409,0.528302021,0.901009044,0.291059652,-0.401103424,0.429372148,0.232805718,0.113884796,0.145272036,0.180439717
1,2.316635925,0.315155462,-2.14729105,0.306700214,1.702211827,-0.51047727,-0.175408956,2.2340629,-1.109303244,0.645172922
0,-0.482085222,-0.828718217,0.414900344,-0.357670922,-0.152108616,-0.16589897,0.748624799,-0.338535261,0.407412629,-0.405635192
0,0.448409539,0.095033595,-0.37705444,-0.294181455,-0.608398724,-0.154777883,-0.400226438,-0.063945384,-0.395183887,-0.979233593
0,0.520080127,0.298768807,-0.645096977,-0.41054022,0.478649705,-1.183713489,-0.104081414,-0.401621004,-0.965659266,0.914639392
1,-0.088461405,1.938384755,-0.4908612,0.48293598,-0.480295091,-0.094705041,-0.601405493,0.918712423,-0.920089068,-0.195437526
0,-0.641075517,-0.416587829,0.80041513,0.238596877,-0.117566203,0.952874959,-0.02198761,-0.304027282,0.437666659,-1.064981813
0,-0.75377239,-1.097641846,0.379441171,-0.158409246,0.022047246,-0.438209045,1.118385288,-0.355419014,-0.036053509,1.172872427
0,-0.863804554,-0.698917588,0.508049041,-0.8644061,-0.333188066,0.545296878,0.978801262,-0.49147959,0.892632183,0.677312083
1,0.84701091,-0.790048312,-0.819644819,0.307509669,0.5805422,-1.257779988,0.508770253,0.928252299,-0.270312014,1.028877788
0,0.386359536,0.46575878,-0.167357937,0.010346624,0.07348056,-0.300399832,-0.531611948,-0.240287872,-0.675615751,-0.060894469
1,2.358741143,-0.224988276,-1.443738371,0.347443034,4.02299756,-1.633854391,0.596026273,3.691509152,-0.102860983,4.379607507
0,-0.048516991,-2.74884559,-1.068505282,-1.005960785,0.087790228,-2.298325935,0.850211856,-1.740991396,2.885187362,0.732331358
1,0.960801005,1.012455843,-0.827482799,-0.066471133,0.708998587,-0.144957349,-1.517513483,-0.551444,-0.997876477,0.263639387
0,0.10165868,0.130021299,0.046718825,-0.266736082,-0.554034357,-0.797189048,-0.42481728,-0.661437184,-0.680469369,-0.083635421
1,1.55088574,0.830707594,-1.667948048,0.153159936,0.363389411,-0.890523567,-1.001223243,-0.033453685,-1.624690251,0.316353707
0,-1.127754715,0.20033468,1.089108991,-0.412376953,-0.072274493,1.548229994,0.497355979,-0.811463696,0.493348602,0.195522596
0,-1.2309712,0.235303603,1.190657096,-0.056264718,-0.110954225,0.981062735,-0.301976659,-0.435579528,0.743796269,-0.078915351
0,-0.321445306,-0.238887969,0.447157507,-1.840050184,0.170971156,0.449892932,0.538579423,-0.365482598,1.712865443,-0.68805965
0,0.854429881,0.749003995,-0.63857023,0.142592304,0.297021059,-0.244836543,-0.11445088,-0.392590708,-0.253420315,0.692072828
0,-0.765533198,-0.383077965,0.833752139,-0.336928014,-0.514092756,-0.098826502,-0.567985452,-0.521661294,-0.11413106,-0.739965603
0,-0.594213187,1.16871116,0.715212246,-0.048315284,-0.054334404,0.373092449,-2.450205314,-0.547950142,-0.867913149,0.039969113
1,2.295363961,0.529074169,-1.915652603,0.138522794,1.817040823,-1.166819855,0.234914405,2.153169673,-0.80482575,0.477544459
0,-0.504961503,-0.708486136,0.161586667,0.746486839,-0.912152894,-1.723500156,2.130801085,-1.681978136,0.496804724,-1.99915436
0,-0.037742552,0.187864257,0.306220776,-0.05263528,-0.074235067,-0.336428563,0.618425571,-0.826877323,-0.499834118,-0.596537536
1,1.662659156,-0.332825181,-1.110417793,0.43250705,1.207041446,-0.267129112,0.43786555,1.918260839,0.753847242,1.076879835
0,-0.642075327,-0.581218406,0.654172343,-1.217040113,-0.664355584,-0.091331237,0.797636661,-0.2895889,0.189129623,0.861571735
1,-0.194427845,-0.679523962,0.012338634,1.211717754,-0.136026213,-0.837182264,1.149632576,0.068296693,-0.308429732,-0.128366551
1,2.062676177,0.148788355,-1.927136481,0.420701106,2.986484972,-2.886732052,-0.634482066,3.437026909,-0.777786817,-0.252765816
0,-0.893833938,-0.62803539,0.838218598,-1.515385145,-0.802451002,-0.229414485,0.174500569,-0.590711161,0.62886491,-0.899650817
1,-0.921476461,-2.943883975,0.765508721,0.620647094,-1.175746187,0.656224838,1.42429606,0.158724037,1.584685151,-1.51209672
0,0.277047026,0.471857265,-0.118705075,-0.273035762,-0.288037827,-0.768555257,-0.729892831,-0.884746548,-1.326700767,0.60120837
1,2.151300629,0.712725405,-1.528472923,0.292226291,4.382527265,0.259164847,0.717263702,2.427012118,-0.838178584,1.839807437
0,0.258620404,-0.173967684,-0.39693136,0.019449021,-0.310251062,-0.72981848,-0.464225222,-0.281016015,-0.233264542,-1.856845215
0,-0.33232105,0.916449452,0.389637985,0.178314092,-0.659009524,0.694647636,-0.623583084,-0.852670303,0.073801807,-1.362861099
0,-0.102464789,-0.76195607,0.10809832,0.266041906,-0.077337005,0.076956633,0.998008742,-0.218851592,0.087254427,1.172919953
0,-0.825296371,0.955578863,0.939113808,0.226231129,-0.12473772,0.738288206,-1.041371169,-0.679702911,-0.360961214,-0.790793443
1,-0.385498516,0.677316185,0.414458812,0.216742819,0.461333478,0.013634328,-0.808017011,0.483622501,-1.14349945,2.022305441
1,2.213409658,0.57658151,-1.729528906,-0.023038296,2.777812459,-2.160212393,0.386930027,2.692848034,-1.358771399,2.012109572
0,-0.853923693,-1.446707852,0.631904678,-0.41820444,-1.536910597,-0.804116386,1.089648551,-0.045949791,0.830449327,-0.547685126
1,-0.499448949,1.06675377,0.350876593,0.403368191,0.014909575,0.805211354,0.682347127,-0.849457171,1.518885921,-0.468240018
0,-0.805942755,0.580305686,0.426492723,0.342886866,-0.993758969,-0.673236599,0.580386713,0.120095092,0.109558469,-1.664473838
1,0.463453961,0.601911548,-0.379117303,-0.19467313,-1.142777602,-0.063522151,0.036201888,1.067106726,-0.54003145,-1.844057735
1,2.472060951,0.585366746,-2.676817134,-0.268645569,1.803784868,-0.636903758,-0.43079859,1.193864447,-1.333274262,1.038617105
0,-1.249273555,-0.004009039,1.136900267,-0.356226841,-0.640025114,0.747453498,0.789062143,-0.662960612,0.871087983,-0.913220024
0,-1.509313969,-2.169710351,1.267275185,0.027069853,-1.146961364,1.070765025,1.706484366,-0.558785948,1.418130873,0.24129191
1,2.042505082,0.559885067,-2.272571609,-0.10141485,0.496251704,-0.3578698,-1.358915998,0.330024385,-1.161528418,0.417731118
1,-0.321943865,0.35254041,0.492212098,-0.291547418,0.159511698,-0.038764533,-0.888842017,-0.889997036,-0.60383498,-0.772341567
0,-1.337360794,1.186125783,1.181292277,0.339665722,-0.170580353,0.04216379,0.876609525,-0.211076474,-0.1396789,1.85038872
1,-0.363702977,0.588199385,0.417919049,-0.144388972,0.328578171,-0.760027966,-0.485903207,-0.112765687,-0.730586444,0.423243168
0,-1.235419406,-0.474543025,1.157078503,-0.346119843,0.079398161,2.941795308,0.374538297,-0.169660901,1.524716232,-0.21382988
1,2.690279457,0.603049433,-2.595334245,-0.108888253,5.061154319,-0.48436237,0.011530313,3.628418678,-1.234791213,1.637036817
0,-0.711372416,1.024716007,1.099176732,0.565197181,0.148447848,2.0934778,1.115732101,0.226318676,0.758113693,0.153442568
1,-0.080661516,0.465315799,0.271648124,-0.476601989,0.485709769,-0.202936345,-1.039068421,-0.022898921,0.457341876,1.456395123
0,0.518678158,-1.542184465,-2.034108772,0.05273654,-0.853064119,-0.286406595,0.463458869,1.374782474,-0.317852275,-0.331125401
0,-1.032361906,0.617491407,0.920133469,-0.397281292,0.245780883,0.599947827,-0.046630678,-1.163672141,-0.017345995,0.915505624
1,1.011256884,-0.957128254,-0.878040801,-0.205725156,0.436192046,-0.936063655,0.009565324,0.58908956,-0.321223267,1.930162908
0,-0.666911134,-0.126253137,0.691299946,-0.150229691,0.396995617,-0.076560427,0.724068074,-1.066716535,-0.286392643,0.298076871
0,-0.542129782,-1.649822497,0.778440529,-0.02269036,-1.357136259,1.251921372,1.280750123,-0.493291282,2.137398592,-0.989496148
0,-1.133327084,-0.175753397,1.097560843,-0.274228571,-0.653396023,0.354381373,0.017339278,-0.576914349,0.394999938,-1.35040374
0,-0.752419443,-0.458286339,0.675332319,0.500562326,-1.225654246,-0.241882906,0.879507958,-0.063605923,0.696395689,-0.264576863
1,1.245979852,-0.06270913,-0.998743335,0.200916705,1.829628693,-0.979511974,0.415915254,0.761573479,-0.290592595,0.785690066
0,-0.799495827,0.114473943,0.933345195,0.459250797,-0.818412581,1.349225955,-0.205900154,-0.266796418,-0.306176625,-0.662406262
1,0.83953271,1.035518117,-0.729339068,0.207455902,0.089682791,-0.4713892,-0.908594398,-0.290731492,-1.197442453,0.71972444
0,-0.46315978,-0.576049426,0.501314152,0.038223903,-0.095383482,1.147142505,0.437512606,-0.012443725,0.262004953,0.938564942
0,-0.631293559,0.101272526,-0.135719204,-11.39999945,-2.07183977,-1.092458176,1.447826628,0.487048808,5.828734769,-1.399365937
0,-0.861800876,0.766211657,0.91093989,-0.332691398,-0.398906599,0.662938615,0.590738369,-0.54103837,0.582000177,-0.170032665
1,1.974962218,0.52365606,-1.811721534,0.445423553,1.457998438,-2.163279416,-0.553293779,3.825330923,-0.482373254,0.277513769
1,0.542062917,0.29229311,-0.26096412,-0.059590052,0.163919191,-0.003897506,-0.509347733,-0.393722782,-0.290185313,0.279217908
0,-0.568535551,-0.583496122,0.12622619,-0.090911955,-0.230620124,0.537788443,0.60582171,0.976664858,-0.601963904,0.103901476
0,-0.886818653,-1.218886124,0.782001604,-0.533440052,-0.883681924,1.296133163,0.753784791,-0.277949448,0.276074809,-1.26867261
